ds_out_bits 1138364281:60
ds_in_pkts 1138367401:11
ds_out_pkts 1138367401:10
ds_in_bits 1138367401:4282
ds_out_bits 1138367401:1164
ds_in_pkts 1138367521:15 1138367701:9 1138367461:71 1138367641:18
ds_out_pkts 1138367521:22 1138367701:8 1138367461:70 1138367641:16
ds_in_bits 1138367521:3346 1138367701:5617 1138367461:48627 1138367641:11238
ds_out_bits 1138367521:5004 1138367701:767 1138367461:7911 1138367641:1501
ds_in_pkts 1138367761:19 1138368001:28
ds_out_pkts 1138367761:11 1138368001:17
ds_in_bits 1138367761:20236 1138368001:36076
ds_out_bits 1138367761:1423 1138368001:1266
ds_in_pkts 1138368061:28
ds_out_pkts 1138368061:19
ds_in_bits 1138368061:25727
ds_out_bits 1138368061:2261
ds_in_pkts 1138368421:4
ds_out_pkts 1138368421:5
ds_in_bits 1138368421:168
ds_out_bits 1138368421:753
ds_in_pkts 1138369141:15
ds_out_pkts 1138369141:16
ds_in_bits 1138369141:16830
ds_out_bits 1138369141:1007
ds_in_pkts 1138369321:32 1138369381:9 1138369501:39
ds_out_pkts 1138369321:37 1138369381:10 1138369501:27
ds_in_bits 1138369321:13738 1138369381:5329 1138369501:40434
ds_out_bits 1138369321:4909 1138369381:1157 1138369501:2710
ds_in_pkts 1138369561:26 1138369741:1
ds_out_pkts 1138369561:18 1138369741:1
ds_in_bits 1138369561:33049 1138369741:52
ds_out_bits 1138369561:1442 1138369741:52
ds_in_pkts 1138370101:30
ds_out_pkts 1138370101:30
ds_in_bits 1138370101:3819
ds_out_bits 1138370101:8982
ds_in_pkts 1138370161:26 1138370221:6
ds_out_pkts 1138370161:26 1138370221:6
ds_in_bits 1138370161:1820 1138370221:686
ds_out_bits 1138370161:14754 1138370221:634
ds_in_pkts 1138370521:35 1138370461:9 1138370581:1
ds_out_pkts 1138370521:37 1138370461:10 1138370581:1
ds_in_bits 1138370521:16193 1138370461:678 1138370581:40
ds_out_bits 1138370521:5862 1138370461:1397 1138370581:60
ds_in_pkts 1138370761:23
ds_out_pkts 1138370761:14
ds_in_bits 1138370761:29332
ds_out_bits 1138370761:813
ds_in_pkts 1138376881:1 1138376942:1
ds_out_pkts 1138376881:1 1138376942:1
ds_in_bits 1138376881:40 1138376942:52
ds_out_bits 1138376881:60 1138376942:52
ds_in_pkts 1138377241:6
ds_out_pkts 1138377241:7
ds_in_bits 1138377241:674
ds_out_bits 1138377241:686
ds_in_pkts 1138377361:13 1138377601:29
ds_out_pkts 1138377361:13 1138377601:30
ds_in_bits 1138377361:893 1138377601:3755
ds_out_bits 1138377361:12721 1138377601:9390
ds_in_pkts 1138377781:15
ds_out_pkts 1138377781:14
ds_in_bits 1138377781:1031
ds_out_bits 1138377781:2783
ds_in_pkts 1138381801:54
ds_out_pkts 1138381801:38
ds_in_bits 1138381801:61602
ds_out_bits 1138381801:14837
ds_in_pkts 1138384141:1
ds_out_pkts 1138384141:1
ds_in_bits 1138384141:52
ds_out_bits 1138384141:52
ds_in_pkts 1138384441:6
ds_out_pkts 1138384441:6
ds_in_bits 1138384441:674
ds_out_bits 1138384441:634
ds_in_pkts 1138384561:13
ds_out_pkts 1138384561:13
ds_in_bits 1138384561:893
ds_out_bits 1138384561:12721
ds_in_pkts 1138386241:33
ds_out_pkts 1138386241:50
ds_in_bits 1138386241:1907
ds_out_bits 1138386241:4248
ds_in_pkts 1138386961:23
ds_out_pkts 1138386961:16
ds_in_bits 1138386961:29807
ds_out_bits 1138386961:917
ds_in_pkts 1138390561:7 1138390801:121 1138390741:145 1138390681:7
ds_out_pkts 1138390561:6 1138390801:91 1138390741:123 1138390681:6
ds_in_bits 1138390561:3505 1138390801:131090 1138390741:128726 1138390681:3502
ds_out_bits 1138390561:1227 1138390801:11937 1138390741:21896 1138390681:1249
ds_in_pkts 1138391101:23 1138390921:46 1138391041:60 1138390861:66 1138390981:190
ds_out_pkts 1138391101:26 1138390921:41 1138391041:62 1138390861:56 1138390981:157
ds_in_bits 1138391101:15345 1138390921:18565 1138391041:34302 1138390861:55718 1138390981:198452
ds_out_bits 1138391101:4254 1138390921:9059 1138391041:10302 1138390861:9675 1138390981:24144
ds_in_pkts 1138391341:172 1138391161:78 1138391401:86 1138391221:76 1138391281:57
ds_out_pkts 1138391341:138 1138391161:77 1138391401:82 1138391221:72 1138391281:62
ds_in_bits 1138391341:169576 1138391161:41304 1138391401:43221 1138391221:34826 1138391281:17498
ds_out_bits 1138391341:18522 1138391161:12126 1138391401:14412 1138391221:12203 1138391281:13462
ds_in_pkts 1138391521:11 1138391461:70 1138391641:168 1138391581:53
ds_out_pkts 1138391521:10 1138391461:62 1138391641:139 1138391581:51
ds_in_bits 1138391521:10591 1138391461:61676 1138391641:158131 1138391581:38811
ds_out_bits 1138391521:1453 1138391461:8734 1138391641:22902 1138391581:18871
ds_in_pkts 1138391761:127 1138392001:6 1138391821:47 1138391941:54
ds_out_pkts 1138391761:90 1138392001:10 1138391821:41 1138391941:47
ds_in_bits 1138391761:128628 1138392001:2992 1138391821:38228 1138391941:54461
ds_out_bits 1138391761:24698 1138392001:3497 1138391821:6543 1138391941:5977
ds_in_pkts 1138392241:105 1138392181:93 1138392301:104
ds_out_pkts 1138392241:58 1138392181:71 1138392301:56
ds_in_bits 1138392241:144976 1138392181:82995 1138392301:144928
ds_out_bits 1138392241:6385 1138392181:20823 1138392301:6273
ds_in_pkts 1138392361:7 1138392541:34 1138392601:43 1138392421:8 1138392481:16
ds_out_pkts 1138392361:6 1138392541:28 1138392601:41 1138392421:8 1138392481:13
ds_in_bits 1138392361:3478 1138392541:32165 1138392601:37145 1138392421:9112 1138392481:6372
ds_out_bits 1138392361:1227 1138392541:4515 1138392601:6003 1138392421:851 1138392481:2002
ds_in_pkts 1138392841:21 1138392661:138 1138392901:24 1138392781:72
ds_out_pkts 1138392841:22 1138392661:120 1138392901:15 1138392781:61
ds_in_bits 1138392841:11165 1138392661:125945 1138392901:21100 1138392781:65873
ds_out_bits 1138392841:5837 1138392661:22652 1138392901:2160 1138392781:9032
ds_in_pkts 1138392961:69 1138393141:84 1138393201:74 1138393021:14 1138393081:8
ds_out_pkts 1138392961:54 1138393141:61 1138393201:63 1138393021:15 1138393081:8
ds_in_bits 1138392961:82003 1138393141:84467 1138393201:70800 1138393021:13776 1138393081:9112
ds_out_bits 1138392961:6928 1138393141:12303 1138393201:9809 1138393021:2019 1138393081:860
ds_in_pkts 1138393441:24 1138393261:6 1138393381:17
ds_out_pkts 1138393441:28 1138393261:8 1138393381:16
ds_in_bits 1138393441:8904 1138393261:3182 1138393381:14725
ds_out_bits 1138393441:13029 1138393261:1871 1138393381:1624
ds_in_pkts 1138393561:25 1138393621:15 1138393801:12
ds_out_pkts 1138393561:22 1138393621:12 1138393801:14
ds_in_bits 1138393561:20948 1138393621:17478 1138393801:2557
ds_out_bits 1138393561:2896 1138393621:2067 1138393801:3867
ds_in_pkts 1138394281:8 1138394221:8 1138394401:24
ds_out_pkts 1138394281:9 1138394221:9 1138394401:25
ds_in_bits 1138394281:764 1138394221:764 1138394401:21688
ds_out_bits 1138394281:1367 1138394221:1367 1138394401:4195
ds_in_pkts 1138394521:60 1138394461:73 1138394701:6 1138394641:47
ds_out_pkts 1138394521:61 1138394461:79 1138394701:6 1138394641:52
ds_in_bits 1138394521:51729 1138394461:43665 1138394701:2321 1138394641:41263
ds_out_bits 1138394521:11586 1138394461:13759 1138394701:1167 1138394641:9725
ds_in_pkts 1138394761:21 1138394821:49 1138395001:19
ds_out_pkts 1138394761:14 1138394821:43 1138395001:15
ds_in_bits 1138394761:27023 1138394821:34710 1138395001:11995
ds_out_bits 1138394761:1862 1138394821:10112 1138395001:1647
ds_in_pkts 1138395121:13 1138395061:17 1138395241:17
ds_out_pkts 1138395121:13 1138395061:14 1138395241:16
ds_in_bits 1138395121:8609 1138395061:11429 1138395241:1143
ds_out_bits 1138395121:1377 1138395061:1448 1138395241:3962
ds_in_pkts 1138395601:31
ds_out_pkts 1138395601:34
ds_in_bits 1138395601:3871
ds_out_bits 1138395601:12814
ds_in_pkts 1138395721:417 1138395661:26
ds_out_pkts 1138395721:403 1138395661:25
ds_in_bits 1138395721:525742 1138395661:3631
ds_out_bits 1138395721:31208 1138395661:3482
ds_in_pkts 1138396201:30
ds_out_pkts 1138396201:29
ds_in_bits 1138396201:18775
ds_out_bits 1138396201:5648
ds_in_pkts 1138398541:1
ds_out_pkts 1138398541:1
ds_in_bits 1138398541:52
ds_out_bits 1138398541:52
ds_in_pkts 1138398961:13 1138399021:6
ds_out_pkts 1138398961:14 1138399021:6
ds_in_bits 1138398961:893 1138399021:686
ds_out_bits 1138398961:12773 1138399021:634
ds_in_pkts 1138403941:199
ds_out_pkts 1138403941:224
ds_in_bits 1138403941:46851
ds_out_bits 1138403941:130172
ds_in_pkts 1138405681:1 1138405741:1
ds_out_pkts 1138405681:1 1138405741:1
ds_in_bits 1138405681:40 1138405741:52
ds_out_bits 1138405681:60 1138405741:52
ds_in_pkts 1138406041:6
ds_out_pkts 1138406041:6
ds_in_bits 1138406041:674
ds_out_bits 1138406041:634
ds_in_pkts 1138406161:13
ds_out_pkts 1138406161:13
ds_in_bits 1138406161:893
ds_out_bits 1138406161:12721
ds_in_pkts 1138406521:57461
ds_out_pkts 1138406521:57594
ds_in_bits 1138406521:8018313
ds_out_bits 1138406521:3014029
ds_out_pkts 1138409281:9
ds_out_bits 1138409281:456
ds_in_pkts 1138409461:473
ds_out_pkts 1138409461:210
ds_in_bits 1138409461:704163
ds_out_bits 1138409461:10994
ds_in_pkts 1138411441:4 1138411261:5
ds_out_pkts 1138411441:6 1138411261:5
ds_in_bits 1138411441:272 1138411261:886
ds_out_bits 1138411441:923 1138411261:345
ds_in_pkts 1138412941:1
ds_out_pkts 1138412941:1
ds_in_bits 1138412941:52
ds_out_bits 1138412941:52
ds_in_pkts 1138413241:6
ds_out_pkts 1138413241:6
ds_in_bits 1138413241:674
ds_out_bits 1138413241:634
ds_in_pkts 1138413361:13
ds_out_pkts 1138413361:13
ds_in_bits 1138413361:893
ds_out_bits 1138413361:12721
ds_in_pkts 1138414141:5
ds_out_pkts 1138414141:6
ds_in_bits 1138414141:312
ds_out_bits 1138414141:923
ds_in_pkts 1138418281:1
ds_out_pkts 1138418281:1
ds_in_bits 1138418281:40
ds_out_bits 1138418281:60
ds_in_pkts 1138419661:68
ds_out_pkts 1138419661:66
ds_in_bits 1138419661:20960
ds_out_bits 1138419661:36970
ds_in_pkts 1138420141:1
ds_out_pkts 1138420141:1
ds_in_bits 1138420141:52
ds_out_bits 1138420141:52
ds_in_pkts 1138420441:6 1138420381:174
ds_out_pkts 1138420441:6 1138420381:203
ds_in_bits 1138420441:674 1138420381:10440
ds_out_bits 1138420441:634 1138420381:9744
ds_in_pkts 1138420561:13
ds_out_pkts 1138420561:13
ds_in_bits 1138420561:893
ds_out_bits 1138420561:12721
ds_in_pkts 1138421401:6 1138421281:24 1138421221:31 1138421341:8
ds_out_pkts 1138421401:7 1138421281:20 1138421221:28 1138421341:6
ds_in_bits 1138421401:768 1138421281:23547 1138421221:21866 1138421341:7382
ds_out_bits 1138421401:1777 1138421281:2559 1138421221:3964 1138421341:1173
ds_in_pkts 1138421521:23 1138421641:7
ds_out_pkts 1138421521:22 1138421641:8
ds_in_bits 1138421521:19830 1138421641:820
ds_out_bits 1138421521:2311 1138421641:3063
ds_in_pkts 1138421881:10 1138421821:27
ds_out_pkts 1138421881:11 1138421821:24
ds_in_bits 1138421881:976 1138421821:17818
ds_out_bits 1138421881:4743 1138421821:6111
ds_in_pkts 1138422061:9 1138422181:76
ds_out_pkts 1138422061:6 1138422181:77
ds_in_bits 1138422061:7888 1138422181:11029
ds_out_bits 1138422061:794 1138422181:10486
ds_in_pkts 1138422721:10 1138422901:11 1138422841:9
ds_out_pkts 1138422721:9 1138422901:10 1138422841:9
ds_in_bits 1138422721:9617 1138422901:7132 1138422841:7888
ds_out_bits 1138422721:1000 1138422901:1179 1138422841:940
ds_in_pkts 1138422961:104 1138423201:23
ds_out_pkts 1138422961:97 1138423201:18
ds_in_bits 1138422961:69930 1138423201:20008
ds_out_bits 1138422961:9377 1138423201:1590
ds_in_pkts 1138423441:98 1138423321:34 1138423501:47 1138423261:37 1138423381:45
ds_out_pkts 1138423441:113 1138423321:29 1138423501:42 1138423261:29 1138423381:56
ds_in_bits 1138423441:73557 1138423321:25972 1138423501:35672 1138423261:33688 1138423381:22377
ds_out_bits 1138423441:21752 1138423321:3782 1138423501:7476 1138423261:2997 1138423381:7947
ds_in_pkts 1138423561:60 1138423741:10 1138423801:5
ds_out_pkts 1138423561:48 1138423741:38 1138423801:19
ds_in_bits 1138423561:61426 1138423741:5352 1138423801:1851
ds_out_bits 1138423561:6339 1138423741:2500 1138423801:1217
ds_in_pkts 1138423921:11 1138423861:6 1138424041:49
ds_out_pkts 1138423921:38 1138423861:19 1138424041:36
ds_in_bits 1138423921:7928 1138423861:4920 1138424041:61286
ds_out_bits 1138423921:2747 1138423861:1450 1138424041:3366
ds_in_pkts 1138424221:5
ds_out_pkts 1138424221:6
ds_in_bits 1138424221:312
ds_out_bits 1138424221:923
ds_in_pkts 1138424521:746
ds_out_pkts 1138424521:995
ds_in_bits 1138424521:140702
ds_out_bits 1138424521:85837
ds_in_pkts 1138425481:1
ds_out_pkts 1138425481:1
ds_in_bits 1138425481:40
ds_out_bits 1138425481:60
ds_in_pkts 1138425841:5
ds_out_pkts 1138425841:6
ds_in_bits 1138425841:312
ds_out_bits 1138425841:930
ds_in_pkts 1138426261:7655
ds_out_pkts 1138426261:7727
ds_in_bits 1138426261:1340717
ds_out_bits 1138426261:1905761
ds_in_pkts 1138427641:6 1138427701:5
ds_out_pkts 1138427641:6 1138427701:6
ds_in_bits 1138427641:674 1138427701:312
ds_out_bits 1138427641:634 1138427701:930
ds_in_pkts 1138427761:13 1138427941:70 1138427881:37
ds_out_pkts 1138427761:13 1138427941:64 1138427881:37
ds_in_bits 1138427761:893 1138427941:65257 1138427881:4183
ds_out_bits 1138427761:12721 1138427941:6202 1138427881:20362
ds_in_pkts 1138428061:11
ds_out_pkts 1138428061:9
ds_in_bits 1138428061:7132
ds_out_bits 1138428061:1171
ds_in_pkts 1138429261:25
ds_out_pkts 1138429261:16
ds_in_bits 1138429261:32110
ds_out_bits 1138429261:917
ds_in_pkts 1138430161:14
ds_out_pkts 1138430161:14
ds_in_bits 1138430161:979
ds_out_bits 1138430161:2885
ds_in_pkts 1138430461:20 1138430701:43
ds_out_pkts 1138430461:15 1138430701:30
ds_in_bits 1138430461:22724 1138430701:47822
ds_out_bits 1138430461:1206 1138430701:3356
ds_in_pkts 1138430941:29
ds_out_pkts 1138430941:29
ds_in_bits 1138430941:3755
ds_out_bits 1138430941:7386
ds_in_pkts 1138431721:1
ds_out_pkts 1138431721:1
ds_in_bits 1138431721:52
ds_out_bits 1138431721:52
ds_in_pkts 1138432201:27
ds_out_pkts 1138432201:27
ds_in_bits 1138432201:3651
ds_out_bits 1138432201:5330
ds_in_pkts 1138433341:393
ds_out_pkts 1138433341:477
ds_in_bits 1138433341:41453
ds_out_bits 1138433341:322006
ds_in_pkts 1138434481:1
ds_out_pkts 1138434481:1
ds_in_bits 1138434481:40
ds_out_bits 1138434481:60
ds_in_pkts 1138434841:6
ds_out_pkts 1138434841:6
ds_in_bits 1138434841:674
ds_out_bits 1138434841:634
ds_in_pkts 1138434961:13 1138435081:5
ds_out_pkts 1138434961:15 1138435081:6
ds_in_bits 1138434961:938 1138435081:312
ds_out_bits 1138434961:14273 1138435081:923
ds_in_pkts 1138435321:16 1138435501:197 1138435381:43 1138435441:192
ds_out_pkts 1138435321:19 1138435501:134 1138435381:32 1138435441:159
ds_in_bits 1138435321:2209 1138435501:250745 1138435381:44326 1138435441:186814
ds_out_bits 1138435321:3226 1138435501:20736 1138435381:3451 1138435441:24259
ds_in_pkts 1138435561:136 1138435801:43
ds_out_pkts 1138435561:108 1138435801:33
ds_in_bits 1138435561:130015 1138435801:33044
ds_out_bits 1138435561:15773 1138435801:3632
ds_in_pkts 1138435921:14 1138436041:21 1138436101:34 1138435861:18 1138435981:28
ds_out_pkts 1138435921:13 1138436041:16 1138436101:17 1138435861:17 1138435981:24
ds_in_bits 1138435921:7663 1138436041:16144 1138436101:45734 1138435861:11815 1138435981:20769
ds_out_bits 1138435921:1387 1138436041:1536 1138436101:1269 1138435861:2263 1138435981:3119
ds_in_pkts 1138436281:11 1138436221:9
ds_out_pkts 1138436281:9 1138436221:8
ds_in_bits 1138436281:7132 1138436221:7888
ds_out_bits 1138436281:1155 1138436221:901
ds_in_pkts 1138436701:13
ds_out_pkts 1138436701:12
ds_in_bits 1138436701:7704
ds_out_bits 1138436701:1268
ds_in_pkts 1138436821:6
ds_out_pkts 1138436821:7
ds_in_bits 1138436821:2444
ds_out_bits 1138436821:718
ds_in_pkts 1138438741:5
ds_out_pkts 1138438741:7
ds_in_bits 1138438741:312
ds_out_bits 1138438741:975
ds_in_pkts 1138438921:1
ds_out_pkts 1138438921:1
ds_in_bits 1138438921:52
ds_out_bits 1138438921:52
ds_in_pkts 1138440061:24
ds_out_pkts 1138440061:15
ds_in_bits 1138440061:30688
ds_out_bits 1138440061:865
ds_in_pkts 1138440841:172 1138440661:19 1138440901:159
ds_out_pkts 1138440841:157 1138440661:19 1138440901:144
ds_in_bits 1138440841:135524 1138440661:1247 1138440901:144674
ds_out_bits 1138440841:24442 1138440661:9430 1138440901:17927
ds_in_pkts 1138440961:46 1138441141:74 1138441021:142 1138441081:68
ds_out_pkts 1138440961:42 1138441141:68 1138441021:129 1138441081:68
ds_in_bits 1138440961:30110 1138441141:26505 1138441021:101370 1138441081:42189
ds_out_bits 1138440961:4365 1138441141:14884 1138441021:20975 1138441081:11526
ds_in_pkts 1138441441:19 1138441261:6 1138441381:16
ds_out_pkts 1138441441:19 1138441261:6 1138441381:18
ds_in_bits 1138441441:10764 1138441261:3509 1138441381:2299
ds_out_bits 1138441441:2419 1138441261:461 1138441381:3363
ds_in_pkts 1138441561:159 1138441621:117
ds_out_pkts 1138441561:110 1138441621:81
ds_in_bits 1138441561:190831 1138441621:137537
ds_out_bits 1138441561:10292 1138441621:9582
ds_in_pkts 1138441921:5 1138442101:13 1138441981:44 1138442041:6
ds_out_pkts 1138441921:6 1138442101:12 1138441981:50 1138442041:6
ds_in_bits 1138441921:577 1138442101:6696 1138441981:13176 1138442041:674
ds_out_bits 1138441921:1267 1138442101:1637 1138441981:7408 1138442041:634
ds_in_pkts 1138442161:547 1138442221:72 1138442281:6
ds_out_pkts 1138442161:374 1138442221:66 1138442281:6
ds_in_bits 1138442161:690968 1138442221:52514 1138442281:3509
ds_out_bits 1138442161:60874 1138442221:13561 1138442281:461
ds_in_pkts 1138442521:6 1138442581:8 1138442641:23
ds_out_pkts 1138442521:6 1138442581:8 1138442641:27
ds_in_bits 1138442521:3509 1138442581:416 1138442641:14771
ds_out_bits 1138442521:461 1138442581:424 1138442641:4850
ds_in_pkts 1138442761:1007 1138443001:6 1138442821:545 1138442941:963 1138442881:461
ds_out_pkts 1138442761:602 1138443001:6 1138442821:435 1138442941:549 1138442881:321
ds_in_bits 1138442761:1369522 1138443001:3509 1138442821:648609 1138442941:1350327 1138442881:592577
ds_out_bits 1138442761:43288 1138443001:461 1138442821:46073 1138442941:37030 1138442881:29743
ds_in_pkts 1138443241:14
ds_out_pkts 1138443241:11
ds_in_bits 1138443241:12945
ds_out_bits 1138443241:888
ds_in_pkts 1138443361:19 1138443421:35 1138443541:90
ds_out_pkts 1138443361:11 1138443421:27 1138443541:57
ds_in_bits 1138443361:23793 1138443421:24823 1138443541:106361
ds_out_bits 1138443361:903 1138443421:2653 1138443541:4596
ds_in_pkts 1138443721:64 1138443661:91 1138443841:265 1138443781:16
ds_out_pkts 1138443721:42 1138443661:68 1138443841:137 1138443781:10
ds_in_bits 1138443721:73339 1138443661:89767 1138443841:340521 1138443781:18705
ds_out_bits 1138443721:3410 1138443661:5854 1138443841:9244 1138443781:843
ds_in_pkts 1138443961:82 1138444081:42
ds_out_pkts 1138443961:43 1138444081:28
ds_in_bits 1138443961:107169 1138444081:45083
ds_out_bits 1138443961:3220 1138444081:2325
ds_in_pkts 1138444321:5 1138444441:4
ds_out_pkts 1138444321:5 1138444441:18
ds_in_bits 1138444321:312 1138444441:793
ds_out_bits 1138444321:871 1138444441:1263
ds_in_pkts 1138444681:138 1138444741:22 1138444801:162
ds_out_pkts 1138444681:54 1138444741:19 1138444801:78
ds_in_bits 1138444681:196102 1138444741:23376 1138444801:234746
ds_out_bits 1138444681:3466 1138444741:1662 1138444801:4373
ds_in_pkts 1138444921:85 1138445041:49 1138445101:19 1138444861:43 1138444981:139
ds_out_pkts 1138444921:47 1138445041:29 1138445101:12 1138444861:37 1138444981:121
ds_in_bits 1138444921:99681 1138445041:63587 1138445101:23144 1138444861:14489 1138444981:144053
ds_out_bits 1138444921:3728 1138445041:2175 1138445101:949 1138444861:4743 1138444981:10050
ds_in_pkts 1138445161:90 1138445341:82 1138445221:72 1138445401:13 1138445281:34
ds_out_pkts 1138445161:72 1138445341:45 1138445221:41 1138445401:8 1138445281:27
ds_in_bits 1138445161:78280 1138445341:108797 1138445221:83605 1138445401:13924 1138445281:25658
ds_out_bits 1138445161:6918 1138445341:3336 1138445221:3345 1138445401:741 1138445281:2689
ds_in_pkts 1138445701:5 1138445521:44 1138445461:31 1138445641:157 1138445581:30
ds_out_pkts 1138445701:5 1138445521:59 1138445461:23 1138445641:90 1138445581:25
ds_in_bits 1138445701:788 1138445521:7093 1138445461:30252 1138445641:198747 1138445581:19686
ds_out_bits 1138445701:591 1138445521:21305 1138445461:2128 1138445641:6630 1138445581:2601
ds_in_pkts 1138445761:26 1138445941:73 1138446001:8 1138445821:73 1138445881:42
ds_out_pkts 1138445761:20 1138445941:86 1138446001:7 1138445821:55 1138445881:36
ds_in_bits 1138445761:23085 1138445941:68289 1138446001:6712 1138445821:87473 1138445881:35770
ds_out_bits 1138445761:2042 1138445941:7540 1138446001:678 1138445821:4158 1138445881:3947
ds_in_pkts 1138446121:82 1138446241:37 1138446061:242 1138446181:86
ds_out_pkts 1138446121:83 1138446241:43 1138446061:155 1138446181:62
ds_in_bits 1138446121:52141 1138446241:21257 1138446061:295575 1138446181:103309
ds_out_bits 1138446121:12432 1138446241:4230 1138446061:9670 1138446181:4776
ds_in_pkts 1138446361:84 1138446601:18 1138446421:71 1138446481:10
ds_out_pkts 1138446361:77 1138446601:12 1138446421:61 1138446481:7
ds_in_bits 1138446361:67423 1138446601:20370 1138446421:70887 1138446481:9270
ds_out_bits 1138446361:10305 1138446601:957 1138446421:5961 1138446481:649
ds_in_pkts 1138446721:18 1138446781:176 1138446901:177 1138446841:214
ds_out_pkts 1138446721:11 1138446781:163 1138446901:101 1138446841:189
ds_in_bits 1138446721:20842 1138446781:90492 1138446901:211957 1138446841:113744
ds_out_bits 1138446721:894 1138446781:19468 1138446901:9801 1138446841:23360
ds_in_pkts 1138447201:38 1138446961:101 1138447021:89 1138447141:26 1138447081:92
ds_out_pkts 1138447201:27 1138446961:67 1138447021:52 1138447141:22 1138447081:49
ds_in_bits 1138447201:40757 1138446961:117451 1138447021:109086 1138447141:20942 1138447081:121101
ds_out_bits 1138447201:2342 1138446961:5421 1138447021:3999 1138447141:2457 1138447081:3261
ds_in_pkts 1138447501:5 1138447321:30 1138447261:104 1138447441:60 1138447381:23
ds_out_pkts 1138447501:5 1138447321:34 1138447261:74 1138447441:62 1138447381:32
ds_in_bits 1138447501:1290 1138447321:32580 1138447261:116782 1138447441:42932 1138447381:13378
ds_out_bits 1138447501:584 1138447321:2398 1138447261:6084 1138447441:5799 1138447381:2570
ds_in_pkts 1138447561:82 1138447801:12 1138447741:19 1138447621:78 1138447681:194
ds_out_pkts 1138447561:61 1138447801:12 1138447741:14 1138447621:76 1138447681:186
ds_in_bits 1138447561:81042 1138447801:8167 1138447741:17333 1138447621:46462 1138447681:119825
ds_out_bits 1138447561:7405 1138447801:1283 1138447741:1346 1138447621:11580 1138447681:26781
ds_in_pkts 1138448101:6 1138447921:6 1138448041:186 1138447861:176 1138447981:6
ds_out_pkts 1138448101:5 1138447921:6 1138448041:89 1138447861:99 1138447981:6
ds_in_bits 1138448101:2289 1138447921:3389 1138448041:156800 1138447861:219396 1138447981:3968
ds_out_bits 1138448101:585 1138447921:657 1138448041:7184 1138447861:7456 1138447981:644
ds_in_pkts 1138448281:87 1138448401:464 1138448221:64 1138448341:13
ds_out_pkts 1138448281:62 1138448401:326 1138448221:57 1138448341:11
ds_in_bits 1138448281:78782 1138448401:522391 1138448221:52328 1138448341:9991
ds_out_bits 1138448281:25763 1138448401:34192 1138448221:7012 1138448341:1348
ds_in_pkts 1138448521:42 1138448641:51 1138448461:133 1138448581:29
ds_out_pkts 1138448521:24 1138448641:28 1138448461:93 1138448581:23
ds_in_bits 1138448521:51726 1138448641:64455 1138448461:157784 1138448581:25667
ds_out_bits 1138448521:1921 1138448641:2109 1138448461:11898 1138448581:2081
ds_in_pkts 1138448941:68 1138448761:23 1138449001:9 1138448821:73 1138448881:7
ds_out_pkts 1138448941:36 1138448761:34 1138449001:10 1138448821:51 1138448881:6
ds_in_bits 1138448941:90772 1138448761:20445 1138449001:1520 1138448821:66991 1138448881:2658
ds_out_bits 1138448941:2340 1138448761:2750 1138449001:1171 1138448821:5007 1138448881:667
ds_in_pkts 1138449301:36 1138449121:78 1138449061:16 1138449241:10 1138449181:29
ds_out_pkts 1138449301:37 1138449121:55 1138449061:10 1138449241:10 1138449181:25
ds_in_bits 1138449301:43121 1138449121:89119 1138449061:19047 1138449241:1482 1138449181:22158
ds_out_bits 1138449301:2555 1138449121:4523 1138449061:844 1138449241:1162 1138449181:2643
ds_in_pkts 1138449541:52 1138449361:27 1138449601:80 1138449421:152 1138449481:12
ds_out_pkts 1138449541:40 1138449361:23 1138449601:54 1138449421:101 1138449481:9
ds_in_bits 1138449541:49066 1138449361:16822 1138449601:93891 1138449421:165625 1138449481:12779
ds_out_bits 1138449541:3633 1138449361:13570 1138449601:4358 1138449421:8438 1138449481:790
ds_in_pkts 1138449721:176 1138449781:145 1138449841:43
ds_out_pkts 1138449721:120 1138449781:92 1138449841:42
ds_in_bits 1138449721:223904 1138449781:187576 1138449841:48676
ds_out_bits 1138449721:8236 1138449781:6582 1138449841:3165
ds_in_pkts 1138449961:118 1138450141:117 1138450201:22 1138450021:27 1138450081:139
ds_out_pkts 1138449961:65 1138450141:95 1138450201:13 1138450021:18 1138450081:90
ds_in_bits 1138449961:137280 1138450141:133674 1138450201:28619 1138450021:30601 1138450081:185286
ds_out_bits 1138449961:5328 1138450141:6265 1138450201:1006 1138450021:1533 1138450081:6011
ds_in_pkts 1138450321:68 1138450441:12 1138450261:68 1138450501:100 1138450381:61
ds_out_pkts 1138450321:59 1138450441:12 1138450261:56 1138450501:90 1138450381:36
ds_in_bits 1138450321:54272 1138450441:5776 1138450261:53063 1138450501:94833 1138450381:81647
ds_out_bits 1138450321:7323 1138450441:1281 1138450261:8770 1138450501:7651 1138450381:2537
ds_in_pkts 1138450561:24 1138450741:17 1138450801:168 1138450621:89 1138450681:264
ds_out_pkts 1138450561:21 1138450741:11 1138450801:143 1138450621:79 1138450681:222
ds_in_bits 1138450561:19895 1138450741:20445 1138450801:101943 1138450621:119040 1138450681:288937
ds_out_bits 1138450561:2101 1138450741:906 1138450801:17542 1138450621:4958 1138450681:12855
ds_in_pkts 1138451101:58 1138450921:36 1138451041:44 1138450861:503 1138450981:55
ds_out_pkts 1138451101:41 1138450921:29 1138451041:38 1138450861:382 1138450981:37
